adult,backdrop_path,id,origin_country,original_language,original_name,overview,popularity,poster_path,first_air_date,name,vote_average,vote_count,genres,year,month,day,primary_country,primary_genre
False,/bIerlT4nsDmjzOAe8k1zfIIWouW.jpg,97861,['GB'],en,Night on Earth,"This nature series’ new technology lifts night’s veil to reveal the hidden lives of the world’s creatures, from lions on the hunt to bats on the wing.",3.3149,/dKrX0hF1CqLWlCXnksd7jvrb7tw.jpg,2020-01-29,Night on Earth,7.346,218,['Documentary'],2020.0,1.0,29.0,GB,Documentary
False,/qSxabAdLMiJWIJUb7hbSVvwMm4s.jpg,298234,['US'],en,aka Charlie Sheen,"Actor Charlie Sheen tells his story in this candid two-part documentary tracing his dazzling Hollywood rise, tabloid-topping fall and road to recovery.",2.9937,/pHAM8Fzek7xwTbqmaxPXAjCAjz1.jpg,2025-09-10,aka Charlie Sheen,7.571,42,['Documentary'],2025.0,9.0,10.0,US,Documentary
False,/kZXcWxc459pdxBPfPfpQhN8w8CB.jpg,290865,['US'],en,Power Moves with Shaquille O'Neal,NBA legends Shaquille O'Neal and Allen Iverson work to revive Reebok's legacy and find a rising star to rep the brand.,3.2889,/gjVB7onG3ASFk6YS1TyyW8Pl05V.jpg,2025-06-04,Power Moves with Shaquille O'Neal,4.833,6,['Documentary'],2025.0,6.0,4.0,US,Documentary
False,/qV1ssIhW3mnoBOM90MC3Zxvn3Mz.jpg,78375,['JP'],ja,LOST SONG,"War looms over the kingdom of Neunatia, where two young women are both burdened and blessed by the power of song.",3.405,/jRdgOMB3FxTYfP7CVJzYc4kg8eN.jpg,2018-04-08,Lost Song,7.6,23,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2018.0,4.0,8.0,JP,Animation
False,,80513,['JP'],ja,あいのり,"Seven men and women board a pink bus in search of true love. On a journey through Asia with strangers, their goal is to return to Japan as a couple.",3.0675,/umpeZ1nddrHNrgaXL8jGxjGqcSE.jpg,2017-10-26,Ainori Love Wagon: Asian Journey,7.5,13,['Reality'],2017.0,10.0,26.0,JP,Reality
False,/x8PCBu4FuBNB00Saq9FZE3ht023.jpg,128068,['FR'],fr,Disparu à jamais,"Ten years after losing two loved ones, a man is plunged into another dizzying mystery when his girlfriend vanishes.",3.1516,/cm44czNqZfPdKLfzr7k2Zf0K29w.jpg,2021-08-13,Gone for Good,5.7,59,"['Crime', 'Drama', 'Mystery']",2021.0,8.0,13.0,FR,Crime
False,/boJWeaFHDEA9l0ES55bqhORcb4s.jpg,85956,['US'],en,Trigger Warning with Killer Mike,"In this funny and provocative series, rapper and activists Killer Mike puts his revolutionary ideas about achieving social change into action.",2.7191,/3s6X2fjKnf8wgbGckWDdoY7jwvb.jpg,2019-01-18,Trigger Warning with Killer Mike,6.3,19,['Documentary'],2019.0,1.0,18.0,US,Documentary
False,/kotdWTTLFEcXDkUvG6agnoKPerj.jpg,110512,['US'],en,The Cabin with Bert Kreischer,"Fast-living comic Bert Kreischer heads to a cabin for some self-care and invites his funny friends to join his quest to cleanse his mind, body and soul.",2.8226,/6pGq8TMpkmFjK33tiiOtRWbtHX4.jpg,2020-10-13,The Cabin with Bert Kreischer,6.265,17,"['Reality', 'Comedy']",2020.0,10.0,13.0,US,Reality
False,/cOj0aMpAjdRvcskFLJcctZi8rPC.jpg,90665,['GB'],en,The Last Czars,"When social upheaval sweeps Russia in the early 20th century, Czar Nicholas II resists change, sparking a revolution and ending a dynasty.",2.911,/quGmzISvzZeAd3ijCLbVMIfEHni.jpg,2019-07-03,The Last Czars,7.245,145,"['Drama', 'War & Politics', 'Documentary']",2019.0,7.0,3.0,GB,Drama
False,/8QTkUVluzNNmd3YE7hNlV37rwby.jpg,261617,['AR'],es,Las maldiciones,"At a career-defining moment, a governor's child vanishes. Torn between ambition and family secrets, he must choose: politics or his daughter's safety.",3.0838,/nXze4Ya0DhcnF3qeypE0b7X1DZ5.jpg,2025-09-12,Maledictions,5.909,11,"['Mystery', 'Drama']",2025.0,9.0,12.0,AR,Mystery
False,/6MvBW6mHzsB3NzGbdT2VCfIBZR2.jpg,65315,['US'],en,Flaked,"In his funky California beach enclave, Chip's the go-to guy for personal insights. But he isn't quite as enlightened when it comes to his own baggage.",3.0718,/v8zzGClqvkpPUc2wxZLrA89sSjB.jpg,2016-03-11,Flaked,6.805,100,"['Drama', 'Comedy']",2016.0,3.0,11.0,US,Drama
False,/eBUaeoscdfFDevX7CeXLE7rRhzz.jpg,216005,['US'],en,Madoff: The Monster of Wall Street,"This docuseries follows the rise and fall of financier Bernie Madoff, who orchestrated one of the biggest Ponzi schemes in Wall Street history.",2.99,/cp1kTIj3rEZsinWbYMGBfjgVHv7.jpg,2023-01-04,Madoff: The Monster of Wall Street,7.023,64,"['Documentary', 'Crime']",2023.0,1.0,4.0,US,Documentary
False,/zUtUL2O1BQjU03yNBAPdkcGx4iq.jpg,154810,['EG'],ar,البحث عن علا,"After a life-altering event, Ola embarks on a journey of self-discovery while dealing with the challenges of raising two children and making ends meet.",2.9169,/esnwUFZ2mKHNm0TAQXGwxdDwwZ4.jpg,2022-02-03,Finding Ola,7.1,21,"['Comedy', 'Drama']",2022.0,2.0,3.0,EG,Comedy
False,/srK2IcGEskUuHtMkPgVZJR1OVXy.jpg,236787,['NO'],no,Forsvinningen - Lørenskog 31. oktober 2018,"When a billionaire's wife vanishes, Norwegian police must deal with the frenzied press and deceitful informants to find the truth.",2.7153,/32Wmz8Db7Q2NlO2z1Xt0PEPbuCR.jpg,2022-09-14,The Lørenskog Disappearance,5.6,16,"['Crime', 'Drama']",2022.0,9.0,14.0,NO,Crime
False,/x9RLfXFuy4UlRfpwIJ20W0193dW.jpg,74213,['GB'],en,Paul Hollywood's Big Continental Road Trip,Paul Hollywood who is an actor and a baker from Liverpool tries to find out how the most popular cars of the three big European countries express their nation's identities and the connections with their cultures.,3.0163,/zmpfN9emCBRqRQl0EG5F3egaXuR.jpg,2017-05-28,Paul Hollywood's Big Continental Road Trip,5.2,4,['Documentary'],2017.0,5.0,28.0,GB,Documentary
False,/4nWVAcU6smiDg2V2mGfVuaNVMQX.jpg,67706,['CA'],en,Hip Hop Evolution,"Hip-Hop today is a global culture that has changed music, dance, fashion, language —and even politics. But where did this worldwide cultural movement begin? We trace hip-hop back to its humble beginnings, when the kids of the Bronx crammed into house parties, rec rooms, and public parks to hear music like they’d never heard it before.",2.7672,/fGEP2gNIDWJH7EMJfp2QWR1eh6t.jpg,2016-09-05,Hip Hop Evolution,7.491,56,['Documentary'],2016.0,9.0,5.0,CA,Documentary
False,/vmh1xnROcnDYBcbaz17WT4iNxin.jpg,249548,['CO'],es,Secuestro del vuelo 601,"After a plane is hijacked, two flight attendants must outwit their assailants amid intense negotiations in the air and on the ground. Based on real events.",2.9284,/AcSOs5wLPB9GGFY1Bact3V0riQE.jpg,2024-04-10,The Hijacking of Flight 601,7.949,39,['Drama'],2024.0,4.0,10.0,CO,Drama
False,/thgykQy47lsWBPwzVcickaeNtfo.jpg,212186,['IT'],it,Vatican Girl: la scomparsa di Emanuela Orlandi,"Rome, 1983. After leaving a music lesson, 15-year-old Emanuela Orlandi vanishes — embroiling the Vatican in a decades-long mystery.",3.116,/xQL165yqkpEEMxnr6lPtdjqbcGC.jpg,2022-10-20,Vatican Girl: The Disappearance of Emanuela Orlandi,7.472,107,['Documentary'],2022.0,10.0,20.0,IT,Documentary
False,/3mTFPI4gRTrRKg28H1hHRnVRWFF.jpg,228957,['ID'],id,Gadis Kretek,A gifted artisan's journey of love and self-discovery unfolds as she defies tradition within Indonesia's clove cigarette industry in the 1960s.,3.3835,/694BgfPfUAGBsZn9l9eiiumwXt7.jpg,2023-11-02,Cigarette Girl,8.0,38,['Drama'],2023.0,11.0,2.0,ID,Drama
False,/54f4FsZ4248sCrvzQnw6XXTFWWY.jpg,105305,['US'],en,The Business of Drugs,"To detail how drugs push people into risky — even deadly — behaviors, a former CIA analyst investigates the economics of six illicit substances.",2.9448,/blyObONhcnleib1xqcwS9uvAfIM.jpg,2020-07-14,The Business of Drugs,6.939,131,"['Documentary', 'Crime']",2020.0,7.0,14.0,US,Documentary
False,/bR4UKhJ0ZGGDdLOWwtEqtQHedjt.jpg,283483,['TR'],tr,Bir İhtimal Daha Var,A down-and-out sports betting writer is roped into teaming up with the ghost of a bossy business tycoon demanding to crack his own murder case.,2.7916,/tT16uPa4TyP8SogNA2KpWSm6IrQ.jpg,2025-03-20,Bet Your Life,5.208,12,"['Comedy', 'Sci-Fi & Fantasy']",2025.0,3.0,20.0,TR,Comedy
False,/bunYPPsfbdnc5oerCW0oyDE6RVq.jpg,244431,['FR'],fr,Anthracite,"An old case is wrenched open when a reporter goes missing, leading his web sleuth daughter to a small mountain town haunted by a sect, secrecy and death.",2.8012,/i6qdl7ycf1dheDih4g7m3OiZRC6.jpg,2024-04-10,Anthracite,6.266,96,"['Mystery', 'Crime', 'Drama']",2024.0,4.0,10.0,FR,Mystery
False,/iO04pxGGLU8PYQGaru2kEbmM71s.jpg,93899,['JP'],ja,Levius -レビウス-,"With the casualties of war still haunting him, young Levius uses his prosthetic arm to take his fight into the brutal world of Mecha Boxing.",2.8514,/dO7FDQmQhNvCrPdjqj5peMx1ZWQ.jpg,2019-11-28,Levius,7.6,57,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",2019.0,11.0,28.0,JP,Animation
False,/2huUTK4yuwnkZValk3XVGt6ukHm.jpg,119819,['PL'],pl,Kajko i Kokosz,Two Slavic warriors do everything in their power to defend the village of Mirmiłowo from the evil order of Knaveknights.,2.8842,/vlU0w8OFlKjjUEfFLzfZ1MgLBqS.jpg,2021-02-28,Kayko and Kokosh,6.6,43,"['Animation', 'Family', 'Sci-Fi & Fantasy', 'Comedy', 'Action & Adventure']",2021.0,2.0,28.0,PL,Animation
False,/hVIZRToS7bYZCWsoLbo9S3AhKwJ.jpg,74100,['GB'],en,Jack Whitehall: Travels with My Father,"Comic Jack Whitehall invites his stodgy, unadventurous father to travel with him to odd locations and events in an attempt to strengthen their bond.",2.8947,/4YmLWIECW3OE7NiP9uwUK35i2uH.jpg,2017-09-22,Jack Whitehall: Travels with My Father,6.964,55,"['Comedy', 'Reality']",2017.0,9.0,22.0,GB,Comedy
False,/mNR3IRfm4fw7cAEKcvHGa9Pc8lq.jpg,70781,['JP'],ja,野武士のグルメ,Recent retiree Takeshi rediscovers his passion for food and life by getting in touch with his inner warrior and eating what he truly desires.,2.822,/6qieWfVYOAB0FRX5w4YSDaEdWfT.jpg,2017-03-17,Samurai Gourmet,7.663,46,['Comedy'],2017.0,3.0,17.0,JP,Comedy
False,/7TGvapQFuWJCgL5hL1ilKk4tpEI.jpg,91491,['HK'],cn,性敢中環,"In the bustling center of Hong Kong, five women reckon with betrayal, unrequited love and other matters of the heart",3.3333,/d4veyR3FQxmXhBqqDRWAQiJaiTr.jpg,2019-07-19,Sexy Central,7.4,26,['Comedy'],2019.0,7.0,19.0,HK,Comedy
False,/ueMwQboDdXmCup8VDkNZwB8WFfH.jpg,137569,['ES'],es,Élite Historias Breves: Phillipe Caye Felipe,"Away from school, during the winter holidays, three new stories take place while the Las Encinas students celebrate Christmas.",2.9451,/2i8blnrndrDFfo4T9LdbxseRp3d.jpg,2021-12-15,Elite Short Stories: Phillipe Caye Felipe,6.7,124,"['Mystery', 'Comedy']",2021.0,12.0,15.0,ES,Mystery
False,/vjFVUV2CiN7UrKNmIJVOaMS6Cnc.jpg,73314,['NO'],no,Grenseland,"To protect his family, police detective Nikolai covers up a murder case. But when his co-investigator Anniken suspects foul play, he is trapped in a dangerous game on duty, blurring the line between right and wrong.",3.5125,/sGRMKHKi6l8Jzkjy6PqHDMt7G4q.jpg,2017-11-02,Borderliner,6.146,41,['Drama'],2017.0,11.0,2.0,NO,Drama
False,/dgwKC13bWaPrR3hX1klsftVZTa0.jpg,120582,['US'],en,This Is a Robbery: The World's Biggest Art Heist,"In 1990, two men dressed as cops con their way into a Boston museum and steal a fortune in art. Take a deep dive into this daring and notorious crime.",2.8769,/bB6pGUAAyI41SMuD08Wk9YQ8Yac.jpg,2021-04-07,This Is a Robbery: The World's Biggest Art Heist,6.635,52,"['Documentary', 'Crime']",2021.0,4.0,7.0,US,Documentary
False,/2glQi8i8oJbMp8fP3j1OOBMO5K7.jpg,101174,['TW'],zh,天橋上的魔術師,"Through the stories of nine kids living in the Chinese Shopping Mall, this film depicts their diverse and magical life experiences.

In the summer of 1985, while Xiaobudian (the tiny one) was at the fourth grade, he was already a convincing street vendor, who sold stuff for allowance on a skywalk every day. Xiaobudian’s father is a shoe shop owner who was doing business in the Chinese Shopping Mall. One day, a magician from nowhere showed up in the mall. He had a treasure bowl and a zebra capable of emitting colorful lights, and he was able to make countless magic tricks. Xiaobudian admired this magician, and bought magic props for practice every day. At the same time, more and more boys and girls in the mall have met this mysterious magician, and gained life-changing power after they watched the magic show.",2.8515,/q6IaCJToDKRbAqSJh9p7ERQBCMZ.jpg,2021-02-20,The Magician on the Skywalk,8.1,9,"['Drama', 'Mystery', 'Sci-Fi & Fantasy']",2021.0,2.0,20.0,TW,Drama
False,/sbM7QIeq6kRMdawtrUKmkeLTGGU.jpg,76705,[],en,Pinky Malinky,"Pinky Malinky sees the bright side of everything, including being born a hot dog. With his BFFs in tow, this little wiener takes a bite out of life.",2.6534,/qXGRafqFfyja23kqY4jpZtWQPLZ.jpg,2019-01-01,Pinky Malinky,5.3,13,"['Animation', 'Kids', 'Comedy']",2019.0,1.0,1.0,,Animation
False,/sJmnNys9ePJDVDZUJmBIbwbBf0a.jpg,67148,['US'],en,Haters Back Off,"Delve into the oddball family life of Miranda Sings, an incredibly confident, totally untalented star on the rise, who continues to fail upward by the power of her belief that she was born famous, it's just no one knows it yet.",2.9728,/kSF3AymHUK4XLuh1rzIX1TnRXAM.jpg,2016-10-14,Haters Back Off,6.1,77,['Comedy'],2016.0,10.0,14.0,US,Comedy
False,/84gZCkGso1vjxUdHRS6ozmcWCCm.jpg,65977,['US'],en,Netflix Presents: The Characters,No rules. No expectations. A half hour to make their mark. Eight different comedians each get an episode to show their skills in comedy.,2.5815,/9mFC8GeqIEl2EBqD86RHJohrmCn.jpg,2016-03-11,Netflix Presents: The Characters,4.909,22,['Comedy'],2016.0,3.0,11.0,US,Comedy
False,/939fj4JSFqd1OOXEpBD18h7USKy.jpg,103425,['PL'],pl,W głębi lasu,Evidence found on the body of a homicide victim sparks hope in a prosecutor that his sister who disappeared 25 years earlier could still be alive.,3.1378,/cA0o5dT1xCAQNKl8ShYNf84AySO.jpg,2020-06-12,The Woods,6.9,195,"['Drama', 'Mystery']",2020.0,6.0,12.0,PL,Drama
False,/i5qNKvdBkVAJvJZRkkzSvQxrAL2.jpg,252751,['US'],en,Leanne,"When her husband leaves her for another woman, a resilient Southern mom starts over with the support of her loving, but unfiltered family.",3.3147,/sILKrYhFK6bedXgDggQD3GmGUUV.jpg,2025-07-31,Leanne,7.438,16,['Comedy'],2025.0,7.0,31.0,US,Comedy
False,/dmZsCcUODXWKnuL4dTN9BFvKGXS.jpg,95041,['TH'],th,เคว้ง,"Trapped on an island destroyed by a tsunami, the students of an elite school try to hold on to hope. But mysterious forces seem to work against them.",3.1155,/2FSIccV9zK9mVeNmOdxGVNoSsRP.jpg,2019-11-14,The Stranded,6.69,63,"['Drama', 'Action & Adventure', 'Mystery']",2019.0,11.0,14.0,TH,Drama
False,/ajSkoyrl0o905KukpcZpZMa5FfF.jpg,225292,['US'],en,McGREGOR FOREVER,Conor McGregor's brutal strikes and trash-talking swagger made him the UFC's biggest draw. This rousing documentary series follows his dynamic career.,2.9236,/8vjMXey1TDjtXMTzxxG8c0GHvgr.jpg,2023-05-17,McGREGOR FOREVER,7.471,52,['Documentary'],2023.0,5.0,17.0,US,Documentary
False,/lElWIEZkbnL4nTOxLzYEalvQLYU.jpg,73449,['TH'],th,อกหักมารักกับผม,"After realizing they want to be more than just friends, childhood buddies Knock and Korn must confront obstacles before becoming an item.",2.5398,/nlLyxq3vYtlAFWaI6hskXiSfSjT.jpg,2017-08-24,Together with Me,7.278,36,"['Comedy', 'Drama']",2017.0,8.0,24.0,TH,Comedy
False,/rYXKPouvunsNDChsp7DSRBXokZj.jpg,197235,['TW'],zh,她和她的她,"Waking up from a coma, an accomplished headhunter finds herself in an alternate reality where she has to revisit an excruciating childhood trauma.",3.0824,/9CkHdmob7SrjlfyKpQ4I9rZoAwX.jpg,2022-10-28,Shards of Her,7.75,42,"['Mystery', 'Drama']",2022.0,10.0,28.0,TW,Mystery
False,/906a4398UqxqYyPn9tn4Y3HnOqw.jpg,84111,['US'],en,Prince of Peoria,A prankster prince who wants to experience life as an ordinary teen leaves his kingdom to live incognito with a single mom and her studious son.,3.138,/yeSeRzUnFpwYIbGVRYgu19XpHPr.jpg,2018-11-16,Prince of Peoria,5.4,16,"['Comedy', 'Kids']",2018.0,11.0,16.0,US,Comedy
False,/umEbsUumuh1r0iSPA9X3LQ0PjHQ.jpg,158138,['US'],en,Super Giant Robot Brothers,"Once the squabbling stops, the battling begins! Robot siblings Shiny and Thunder and their whiz inventor must defend Earth when space monsters attack.",3.3159,/1ysuYGkRtZgaP4mL9nbRmCU3vMd.jpg,2022-08-04,Super Giant Robot Brothers,6.714,14,"['Animation', 'Action & Adventure', 'Comedy']",2022.0,8.0,4.0,US,Animation
False,/lucFMV4qxvpsti5xnN6paUxCbAn.jpg,126525,['ES'],es,Elite Histórias Breves: Carla Samuel,"Samuel attempts a big, romantic gesture at the airport in order to persuade Carla not to board her flight to London.",2.7001,/onPkMMtzcJs9A6vKljNBa3ujI8g.jpg,2021-06-17,Elite Short Stories: Carla Samuel,7.4,325,['Drama'],2021.0,6.0,17.0,ES,Drama
False,/5erCgsFc55EkWOdJiHPevZhNlV.jpg,93960,['US'],en,Team Kaylie,"After a brush with the law, teen celebrity Kaylie Konrad swaps social stardom for court-ordered chaos as a middle school wilderness club leader.",3.1747,/8Bl04gU9cyDUrWsti91aVQDUzA6.jpg,2019-09-23,Team Kaylie,6.2,19,"['Comedy', 'Family']",2019.0,9.0,23.0,US,Comedy
False,/8tv3QAZrR94nfLkhsezPcc3bza5.jpg,76954,['BR'],pt,O Mecanismo,A scandal erupts in Brazil during an investigation of alleged government corruption via oil and construction companies. Loosely inspired by true events.,2.9214,/tVnmpjhELgmh7so237wgDUck7kO.jpg,2018-03-23,The Mechanism,7.012,129,"['Crime', 'Drama']",2018.0,3.0,23.0,BR,Crime
False,/2BseNpfCvwYNLQzwHqoNRbLaFkT.jpg,196907,['KR'],ko,결혼백서,"A marriage proposal is supposed to be a happy ending. But for one couple, it becomes the beginning of an uphill struggle over wedding preparations.",2.606,/k5iEn12RF4WQuxwY5kZa5SYu83M.jpg,2022-05-23,Welcome to Wedding Hell,6.957,46,['Drama'],2022.0,5.0,23.0,KR,Drama
False,/gjIwgspMUBN2R5OVjwPGtbjxgIK.jpg,112164,['AU'],en,Aunty Donna's Big Ol House of Fun,"Comedy trio Aunty Donna showcase their uniquely absurd and offbeat style through an array of sketches, songs and eclectic characters.",2.706,/xvoxuozDkw43hGP4CAmoSSW1cnq.jpg,2020-11-11,Aunty Donna's Big Ol House of Fun,7.276,49,['Comedy'],2020.0,11.0,11.0,AU,Comedy
False,/p7hlNqTj9clI0F9qzqnEFsvaSL.jpg,283579,['ZA'],af,Tuiskoms,"After a series of misfortunes, Fleur — mourning a deep loss — takes her daughter and returns to her hometown in search of a renewed sense of purpose.",2.7907,/zJqm01DO6mnMWN807orpPxKTzt4.jpg,2025-02-28,Tuiskoms,6.0,14,['Drama'],2025.0,2.0,28.0,ZA,Drama
False,/itrXSnT99YnFvmHRWbWBDvdwJvh.jpg,128251,['BR'],pt,Brincando com Fogo: Brasil,"Sizzling hot young Brazilians meet at a dreamy beach resort. But for a shot at R$500,000 in this fun reality show, they'll have to give up sex.",3.1056,/hd2MbR2JVXmnfQvmuN5mf1SxZiO.jpg,2021-07-21,Too Hot to Handle: Brazil,7.37,46,['Reality'],2021.0,7.0,21.0,BR,Reality
False,/zXqjSkvpOtkr4qeHSnDBEVoqDV5.jpg,237316,['GB'],en,Love Is Blind: UK,"Emma and Matt Willis host a social experiment where British singles look for love and get engaged before meeting in person. But who will say ""I do""?",2.9513,/rGeMqJbsKBvt7YoAgeNcpnC75ge.jpg,2024-08-07,Love Is Blind: UK,6.385,13,['Reality'],2024.0,8.0,7.0,GB,Reality
False,/dLImgkxgHg6PQxJVwZYYa31Eqoa.jpg,73792,['US'],en,The Confession Tapes,"This true crime documentary series investigates cases where people convicted of murder claim their confessions were coerced, involuntary or false.",2.9648,/lIQuqN6E2ayR8NPflHHh5FX1YJ5.jpg,2017-09-08,The Confession Tapes,6.973,56,['Documentary'],2017.0,9.0,8.0,US,Documentary
False,/knwxezjBuNP28QM6TjgfCdzcmXf.jpg,257209,['US'],en,Dirty Pop: The Boy Band Scam,Backstreet Boys. NSYNC. Lou Pearlman created the biggest boy bands of the '90s — and one of the largest Ponzi schemes in history.,2.2143,/2ZvpH7CW9bcTGrgZcwUUE2LDrWX.jpg,2024-07-24,Dirty Pop: The Boy Band Scam,6.5,32,"['Documentary', 'Crime']",2024.0,7.0,24.0,US,Documentary
